Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31
0.22761267,-0.005572818,0.60241765,-1.1276946,1.7701126,-0.8671969,1.721006,1.2633963,-0.35834903,-0.16862234,0.52666825,0.020826336,1.2377516,-1.5755076,-0.7729129,-0.51982,0.37964007,-0.7228098,-0.8362475,-0.39019817,0.16596282,-1.2226189,-0.43033075,-0.07547433,-0.9133457,-0.78484166,-0.86454034,1.6330462,-1.4271648,1.935099,0.42671636,0.70803756
-0.08518492,-0.23795193,0.38642547,-1.5771097,0.49748495,-1.0512557,1.6182027,0.8160773,1.0852573,-0.2413344,0.37639907,0.5526297,1.023915,-1.2498387,-0.36964488,-0.6144788,0.5244446,-0.17730796,-1.7044969,-0.38105273,0.68346965,-1.3081926,-0.76450497,-0.43987283,-0.017717715,-0.724272,-1.156382,1.7810059,-1.0595016,2.4319375,0.79139686,0.49404988
0.75798076,0.97258866,-0.016753027,0.2568597,1.0395763,-1.2827247,-0.33143806,0.38155758,-0.6540307,1.6921464,0.76499414,1.9163421,1.248653,-1.7995151,-0.3816117,-0.21629378,1.6878852,-1.1610115,-0.42105985,-1.7324659,0.09148871,-1.3237727,-0.08275941,1.1532489,0.33990195,-0.5081772,-0.4943761,0.41601443,-1.657566,1.062278,-1.1898338,-0.36326
1.3665997,-0.11835766,0.21507347,0.35443974,1.56295,-1.2562504,-2.489903,0.05169659,-0.49953762,1.4866525,-0.5419598,1.0142629,0.8287755,-0.88163465,-0.07235406,0.08032772,1.584361,1.7874709,1.0866452,-0.83717024,-0.066462405,-1.3177834,0.24152976,1.4073131,0.6745174,-0.8207431,-0.15217084,-0.35141248,-0.47328886,-0.38179427,-1.4999309,-1.387889
1.0847884,0.55305064,0.22650144,-1.6823,-0.08318175,-0.2006681,0.28236425,0.45577946,-0.40768358,1.1557047,-1.2821685,-0.22808625,0.7572825,-0.45292586,0.13624583,-0.5948379,0.21966225,-0.0066640414,0.43163437,-0.7089635,-0.3229767,-1.3964678,0.20919788,0.25420105,-1.777495,-0.49684802,-0.79271805,2.0115566,-1.840419,0.9799634,2.2415824,1.3767273
1.3914464,0.87638664,-0.10629789,0.24070553,1.3032327,-1.5986618,-1.4123926,0.13863757,-0.29241365,2.347217,-0.41589105,1.3737106,1.310047,-1.6074339,-0.34821457,-0.13897786,1.8518491,-0.50258297,0.13607174,-1.3622907,0.10116203,-1.158165,-0.18940817,1.3031538,0.18201564,-0.7060742,-0.62744325,-0.21190374,-1.4016694,0.41315708,-0.08051501,-0.4597636
1.7380325,0.830003,0.5179502,-0.8993543,1.0117717,-1.2679427,-0.9362914,-0.30354992,-0.3576393,2.4479835,-0.9560754,1.0292038,1.2184478,-1.3291897,0.310632,-0.35702425,1.1084641,-0.006286349,1.0033641,-1.3902947,-0.2511496,-1.4577824,-0.039393183,0.45456702,-0.55799586,-1.0304558,-0.3615553,0.60052127,-1.712049,0.01588491,0.9816987,0.23265952
0.2663107,1.6750317,0.18128109,-1.7471837,1.2042556,-0.18645495,0.34180552,0.25193456,-0.60727024,0.28036058,0.12599322,1.6361313,0.2502928,-1.3916386,0.02423537,0.016155513,0.18882853,-1.2875384,-0.360714,-1.9861552,-0.99013686,-1.281507,-0.095446706,1.1638373,-1.0837603,-0.94054407,0.25976124,1.0530475,-1.1944307,1.8585169,1.8287822,0.6032229
-0.07728888,-0.48689345,-0.8349829,-1.1572783,1.709538,-0.93975484,0.69531703,0.7967993,-0.365063,-0.33531702,-0.46655652,-0.15670596,0.95917535,1.0456675,0.5655028,-0.15612245,-0.43857616,-0.79077655,0.040287808,-0.4125955,0.6906241,-1.2065086,1.7999132,0.39953253,-1.8514211,-0.079189226,-0.90217143,-0.2948892,-1.6279275,1.8942013,-0.28890413,2.0781262
1.3469667,-0.99652815,-0.43413448,0.20913218,0.4588162,0.7766201,-0.67287874,-0.25997996,-0.5696495,-0.13305122,-0.94301856,-0.03177172,1.9068056,-1.0108633,-0.6891902,0.37967575,1.403254,0.052958515,1.844304,-1.659424,-1.433654,-0.82841426,1.2254858,-0.32097712,-1.1024754,-0.68275684,-0.959925,1.3440107,-0.97645986,0.39254072,1.604962,0.7582044
1.1885493,-1.0451686,-0.49294418,0.15863624,0.537534,1.1365787,-0.59242177,-0.114590675,-0.8184946,-0.42086968,-0.79021245,-0.046662286,1.305897,-0.8581674,-0.40364766,-0.12389941,1.4336178,-0.011389207,1.8705024,-1.6154214,-1.4709892,-0.6484947,1.1192226,0.05668469,-1.0348006,-0.6078946,-1.308294,1.1289004,-0.99020785,0.8203979,2.2478986,0.4777745
1.0423012,-1.1212159,-0.6605725,0.23611893,0.045166925,1.0211875,-0.33339962,-0.05406458,-0.43742242,0.018602751,-0.6003808,-0.660815,1.5872493,-0.38785803,-0.2381625,-0.15757138,1.3644849,0.7801351,1.7017293,-1.5416663,-1.3639629,-0.77385795,1.4311287,-0.23748347,-1.0753145,-0.35350582,-1.5753732,1.0118232,-1.3601629,0.5407039,2.3380904,0.18648194
1.1502175,0.48485112,-0.48230624,-1.2122382,1.4918839,-1.1618351,0.15250881,0.25334987,-0.7532819,1.4473507,1.3260955,1.236457,2.6957173,-0.8713352,-0.89086556,-0.4213922,1.3034905,-0.9433452,-0.13263564,-1.0384452,-0.430317,-0.6531292,-0.30954304,0.8838225,0.35053563,-0.004888487,-0.51740384,-0.09555538,-2.1943283,0.41942614,-0.24491069,-0.7576873
0.906474,0.8925722,-0.3846309,-0.39075395,1.502543,-0.8488634,-0.7038426,0.2072118,-0.22397427,2.3685932,0.3895361,1.3198663,1.9100063,-1.3941107,-0.2827572,-0.3069554,1.6996956,-1.0217412,0.12777679,-1.659364,-0.29415518,-1.0381334,-0.37215462,1.1749897,0.0012723431,-0.24943201,-0.26902083,-0.20160611,-2.0769467,0.16216414,-0.45384946,-0.29264238
1.683583,0.048236545,0.14174941,-0.07396634,-0.11649983,-1.2663088,-1.3954958,0.006802818,-0.83603483,3.4225404,0.040061265,0.1238722,0.61183393,-0.5885994,-0.38121507,-0.54134274,2.2167242,0.06433028,0.7106358,-0.35627496,-0.6644571,-0.4301977,-0.6073423,2.027293,-0.27868524,-0.57230467,-0.41322237,0.516112,-1.4646931,-0.4993945,-0.29941216,-0.36705044
2.092467,0.26673108,0.5039906,0.19561532,0.94592214,-1.0363071,-2.227661,0.035473157,0.2899236,1.6460655,-0.30566123,0.48529747,1.498628,-1.6250964,-0.051660176,0.025435632,1.7292686,1.5154345,0.4010677,-1.0885307,-0.030818785,-1.4632045,0.063868985,1.2451663,0.084947415,-0.7680759,-0.2572554,-0.47278607,-1.1623092,-0.059108026,-0.72423327,-0.94147897
1.2667797,0.29152066,-0.6143961,-0.38645092,0.8655836,-0.71198213,-0.6271943,-0.084288895,-0.53195506,2.6804497,0.17817165,1.0374049,2.1908631,-0.94091046,-0.62708944,-0.33365408,1.8207114,-1.0859808,0.8047288,-0.90025586,-0.5473066,-0.9642418,0.01350214,0.73298246,-0.37224916,-0.60591716,-0.48840472,0.055045053,-2.2301157,-0.48509085,0.28453243,0.42909437
0.15740532,-1.4561011,0.14658558,-1.7585186,0.59166837,-0.45908675,1.9662052,0.7421666,1.3649007,0.0046981983,0.41801935,-0.062062994,1.4281917,-0.735712,-0.5610419,-0.2274993,1.1637222,0.23907977,-0.49480295,1.6219084,1.3444352,-1.4589677,0.2452051,-0.5048591,-0.2392993,-0.45567074,-1.4988288,0.8916597,-0.90307224,0.53671956,-2.2992537,0.11475384
0.99449104,0.6150129,0.71235913,-1.2382963,0.3745663,0.07933463,0.94260883,0.7600135,0.2970862,-0.0600964,-1.287642,-0.2822024,1.5813116,-1.7523113,-0.9294024,-0.50623506,0.35019767,0.00034365058,-0.2264419,-0.7241769,0.28309253,-1.5379461,0.16422059,0.17820713,-1.532213,-0.3452616,-0.8819613,1.1103855,-1.5850013,1.11839,1.80903,1.6251738
1.2082599,0.8158279,-0.1480719,-0.5850415,1.4927688,-1.8386077,-0.8635138,0.08606221,0.013464458,2.346218,-0.5495747,1.3691438,1.4882526,-1.2781333,0.3484424,-0.1759162,1.3395222,-0.27889878,0.20794256,-1.4580282,0.1275596,-1.4680312,0.18001613,1.0011234,0.09749757,-0.8868103,-0.55151516,-0.24459116,-1.8449237,0.5541439,0.2558546,-0.38554618
1.9610796,0.011017621,0.053147156,0.2310482,0.069754496,-1.4367925,-1.5436946,0.19852926,-0.79047537,2.9980257,0.09990492,0.18158227,0.560932,-0.6620748,-0.38157198,-0.36057833,2.3359158,0.36274844,0.7518259,-0.21666744,-0.49803904,-0.47938195,-0.33665076,2.0036008,-0.30924925,-0.5341974,-0.57285404,0.14223406,-1.4656591,-0.9209632,-0.5284627,-0.39965507
1.9531499,-0.6636809,0.22672153,-0.7075943,-0.69968975,0.9283392,-0.6958189,-0.041606784,-0.50481826,0.65522325,-0.5129311,0.722499,2.092132,-0.5905132,-1.2151972,-0.29435337,1.0055503,-0.30471867,1.9746224,-0.15893058,-1.2930163,-0.9040447,-0.07728623,-0.032926008,-1.3612895,-0.38348067,-1.1302245,1.5495713,-1.1354606,-0.45576516,1.1803044,0.862419
0.75115335,0.48270816,-0.5886389,-0.7559901,1.7443846,-1.5912223,-0.20836638,0.33952546,-0.9109532,1.8284041,0.091950074,0.7593942,2.1176393,-0.72014713,0.7501579,-0.6293785,1.1798427,-1.4165622,0.9878122,-1.0940026,0.32007906,-1.2037922,0.5176661,-0.16025648,-0.86597264,-0.16615495,-0.48624936,-0.88738173,-1.9931531,0.9156028,0.5953439,0.17417566
1.5637387,0.75887775,0.24137667,-1.1238674,0.42275974,-1.0256205,-0.841199,0.14066091,-0.10623284,1.3087645,-1.2316697,1.2583815,0.99459004,-0.8857178,0.30895823,-0.6923734,1.1963301,-0.03113085,-0.01846567,-1.5559,-0.40721077,-1.6257248,-0.08227289,1.5560433,-0.44903043,-0.7976487,-0.5395859,1.8020854,-2.0399368,0.9240957,0.58106387,0.71340823
-0.003239615,0.6847525,0.0045425138,-2.0533772,-0.2160679,0.0286455,0.9843207,0.9854928,-0.5076466,-0.32541206,0.20919654,0.26910102,-0.28534195,0.026554136,0.7181446,-0.85170615,-0.17717665,-0.8184222,-0.63414526,-0.70291466,-0.47474965,-1.5156331,-0.1170423,0.78678644,-1.2122841,-0.3347979,-0.67317367,2.047368,-1.3439492,2.5383782,1.1184453,1.7262105
1.4788108,0.88014275,-0.45941484,-1.0608323,1.6206118,-0.87557095,-0.30272186,0.17941888,-0.1435412,2.0630362,0.03443177,1.0622032,2.1438634,-1.5400527,-0.57373804,-0.6772441,1.3072305,-0.4925378,0.32034308,-1.4230363,-0.222976,-1.105659,0.09452441,0.83988357,-0.5159807,-0.2510214,-0.24453509,-0.34048092,-1.9471967,-0.22942214,0.8438542,-0.20230508
0.3442502,-1.2502804,0.53277457,0.042377483,1.4450632,0.35546985,1.9044689,1.1368065,0.107271686,-0.69863933,-0.32534668,-0.35687208,1.113036,-1.270631,-1.2716186,-0.45789388,1.0964417,-0.22481883,-0.049669158,0.11226641,-0.044603165,-0.8821061,-0.016913455,-0.45581487,-1.350017,-0.5763387,-2.0821884,1.5450544,-1.2235849,1.3266535,0.49339068,0.6465101
1.452907,0.6196083,-0.14092332,-1.5667876,1.2127438,-1.6852027,-0.6243802,0.031431757,0.5863522,1.5593964,-0.9338425,1.3669007,1.4390292,-1.2391213,0.06324111,0.009933306,0.87883073,-0.4601855,0.5088173,-1.6886443,-0.19811948,-1.5025431,0.43131775,0.73255396,-0.22648308,-0.66162777,-0.43589038,0.44848478,-1.9530116,0.93484485,1.2733024,-0.042572312
1.8104322,-0.4843715,-1.3828901,0.18211366,1.5506456,-0.335163,-1.1666031,0.42746133,-0.87062603,0.24275336,-0.29010338,0.7850835,1.2900262,-0.94669884,-0.18802428,-0.16698356,1.7597096,-0.5036459,1.8506253,-1.4397954,-0.76202667,-1.1694218,1.1814511,-0.019689716,-1.0826044,-0.6569614,-0.52671,0.18499684,-1.4654776,0.8544076,0.65910286,0.4810833
0.65363365,0.5366349,0.25257397,-1.9375384,-0.35066056,-0.2006431,0.41218486,0.24507414,-0.123426706,1.188461,-1.0080081,-0.19278362,0.6458518,-0.2138511,0.2705727,-0.64832336,-0.0073422417,-0.10671927,0.29153803,-0.71406716,-0.6173699,-1.4971089,0.096922725,0.33156377,-1.4260094,-0.5953034,-0.86218077,2.3543558,-1.6199807,1.3571357,2.146404,1.4473724
0.7608392,-0.32622287,-1.1045982,-0.11647097,1.1173797,-0.5916924,-0.012449626,0.4312681,-0.77545106,1.6034545,0.6308125,-0.15245025,1.6679535,-0.8862119,-0.65196776,-0.33751768,1.7357883,-0.95661557,1.644917,-1.3834902,-0.7453213,-1.1254841,0.41300127,0.38195834,-0.8296763,-0.5772235,-1.3920765,0.662883,-1.7535424,1.6122432,0.5303726,0.37813595
1.8580874,-0.6663586,-0.11818505,0.5726554,1.7396166,-0.8663631,-1.4800415,0.7238469,-0.5267464,1.6816505,-0.46568912,1.3171093,0.35497102,-1.586732,-0.29782468,0.16667065,2.0947218,-0.5127481,0.33199137,-0.28930596,-0.36911076,-0.31434384,0.37194696,1.8955274,-0.0673959,-0.8643514,-0.121938944,-0.29655173,-0.38798788,-1.0149015,-1.2648729,-1.5520993
0.14041539,0.04131878,0.41702092,-1.6901361,-0.30038098,0.104695454,0.1795697,0.21404606,1.1232519,1.4330496,1.6726972,1.2421973,-0.34798554,-1.5716796,0.1783559,-0.05959082,1.3653734,-0.613378,-1.0817707,-0.53768843,-0.81226146,-0.6166226,-1.3949411,0.325215,0.1506769,-0.22515638,-0.7017293,2.7035182,-0.9446509,1.3713367,-0.84439164,-0.8143775
1.436631,-0.12922366,0.39187032,0.32646063,1.1414461,-0.23447046,-0.7217771,0.36229917,-0.6179384,1.6090802,0.16561764,0.63834196,0.36404517,-1.692284,0.26709875,0.23176394,2.2577183,-0.49646604,0.17567585,-0.67443883,0.6544706,-1.5196092,0.072460845,0.5600996,-0.9173563,-0.2346944,-1.4999573,1.6949662,-1.8797791,-0.1890122,-0.37272194,-0.9228482
1.2823815,0.11492404,0.1404025,1.4774519,1.2360119,-0.61837375,-1.873956,0.22345698,-0.97568506,2.2532818,-0.053374473,1.5106726,-0.4874551,-1.6041639,0.6184948,0.069968164,2.0377612,-0.4960124,1.0016097,-0.6397552,0.24821433,-0.7801029,-0.086682335,0.6143941,-0.25013646,-0.711439,-0.57547545,-0.06663747,-0.5339065,0.05992829,-1.6419518,-1.290697
1.1098472,0.39547023,0.16308871,-0.63120395,-0.9938241,-1.0194148,-0.7282487,-0.2500337,-0.44830555,3.5515275,-0.2750786,-0.10274913,0.693273,-0.59539056,0.55600077,-0.63352126,1.7525533,0.29392835,0.94053036,-0.4378627,-0.47036397,-0.81568533,-0.8270672,1.5749509,-0.6333165,-0.7169528,-0.29205227,1.3255742,-1.4718391,-0.5317902,0.6797966,-0.50573057
0.7237532,-0.7451888,0.28211176,1.1211531,1.3382475,-0.54507834,-0.23616588,0.73244923,-1.1148862,1.901235,0.6249293,0.5775622,-0.12627971,-1.2497776,-0.47954416,0.2719453,1.8473387,-0.699383,-0.47063047,0.19926906,0.2983501,-1.5245596,-0.6936665,0.9071955,-0.28703704,-0.92103803,-1.5209054,1.9822371,-0.87848824,0.81266564,-1.609042,-0.6259259
0.56286603,-0.7225947,1.2819506,1.2556233,1.1135391,0.16213013,-0.27356127,1.0366173,-0.24959542,1.4334698,0.5669854,0.9543399,-0.79788977,-1.7797081,-0.40090364,0.16537149,1.4766356,-0.10317826,-0.653058,0.03592949,0.05077601,-1.6937493,-1.1492884,0.11557581,-0.33148882,-0.47303626,-1.3773488,1.8109344,-0.75919545,1.1275628,-1.6187502,-0.8279319
0.6658083,1.1729844,-0.15868971,-0.55966896,2.557823,0.4356464,-1.0306604,0.7279159,-0.65308857,0.5529585,0.07622447,2.5604808,-0.45633066,-2.0659125,-0.4375154,0.44436488,-0.18953176,-1.7555556,-0.38185817,-1.7045792,-0.90592504,-0.8553085,0.700841,0.2915063,-0.5179936,-0.67236495,0.98279977,0.14012757,0.04224309,0.7860905,-0.34216225,0.04764458
0.2286973,0.9162597,-0.3752252,-0.16854863,2.4914165,0.67489725,-0.8806374,0.9233644,-1.0826954,0.5079036,0.0024215952,2.6679351,-0.30705053,-1.9361556,-0.081700854,0.5382183,0.09162064,-1.9777998,-0.58986026,-1.7544719,-0.81192315,-0.8461814,0.678997,0.13706635,-0.6142916,-0.7164971,0.82241404,0.37509304,0.3130826,0.60251313,-0.41211578,-0.018591069
0.880546,0.18225728,1.0903734,-0.6121405,0.92679274,0.85116315,-0.7393752,0.9685747,0.35017538,1.4463111,-0.089211255,-0.19639635,1.436087,-1.9363072,-0.5840302,-1.0310072,1.3431302,0.035804678,-0.65476596,-0.6384633,-0.11489949,-1.4146478,-0.6254249,-0.1349639,-1.3042964,-0.006856592,-0.74036396,1.7980789,-1.2196984,-1.1307319,1.1535312,0.6916616
-0.1263389,-1.8080704,0.25969535,-0.7814967,0.28078416,0.3474322,0.42927414,1.69635,0.7353503,-2.062468,-0.29864648,-0.43768606,-1.6952602,1.4170216,1.6078619,-0.91069204,-0.12418613,-0.09439157,-0.89377415,1.0416372,0.6210575,-1.0228542,0.637872,-0.04938443,-1.0023593,-0.13004908,-0.7116017,1.620058,-0.16666244,0.49015886,-0.94549274,1.5379093
1.3056978,0.43841285,-0.2687571,0.7830668,1.3818258,-0.39470172,-1.8031998,-0.020598583,-0.7990494,1.9990858,-0.49147117,2.634536,-0.1811364,-1.557576,0.27044043,1.0197307,1.6249138,-0.6086303,0.18051013,-0.81422,0.124422766,-0.5777562,0.1569208,1.0238861,-0.2163327,-0.8468288,-0.7230098,0.16943975,-0.28963777,-0.39610797,-1.5780941,-1.2155844
0.19618654,-0.29501876,-0.16900997,-1.7260021,2.0956542,-0.3436137,0.2584729,0.7617036,0.7059822,0.7150712,-0.12787665,2.1493826,-0.12800844,-2.6765368,0.8512675,0.24942163,1.3753438,-1.9536535,0.6948146,-1.0757165,-0.06348106,-0.48767537,0.5034015,-0.62018347,-0.59282255,-1.4727378,0.41318208,0.28359738,-0.016313238,0.35539708,0.021141179,-0.59491074
0.82038856,-0.94416374,0.06095975,0.97733015,0.34746236,0.010824099,-1.6670321,0.3191332,-0.72190744,2.4403079,0.6074513,0.4706438,0.19727233,-0.6287806,-0.65027803,-0.024176497,2.9010878,-0.37135008,-0.095958516,-0.5117263,-0.28889346,-0.14038418,-0.93966097,2.7189696,0.17785385,-0.520731,-1.1149613,0.16179723,-0.8517351,-0.21768653,-1.5098176,-0.57021725
0.07554163,-1.5292544,0.30022526,-0.72031945,-0.060421117,0.5952717,-0.30667123,1.7994324,0.7100464,-0.45449603,0.70193636,0.22186631,-1.6873386,0.66656286,1.841906,-0.6751606,1.4298966,-0.7092751,-1.1603338,0.64816546,-0.1724979,-0.43182248,-0.5453296,1.3897384,-0.57768565,-0.5624106,-1.1393725,1.9541107,-0.7462424,-0.15759812,-1.9268773,0.90957284
0.7456164,-0.5455451,-0.065435335,-0.6686304,1.6663538,-0.16702354,-0.39177677,1.4912754,1.1085181,0.6575589,-0.6334,2.6374826,0.20304763,-2.11921,0.92618376,-0.2261184,1.3091063,-1.7066995,1.3422314,-0.5025132,-0.33236086,-0.6719426,0.35013622,-0.6079161,-0.8380042,-0.66096324,-0.05749054,-0.547376,-0.3606485,-0.3625195,-0.21648371,-1.3648667
0.10121007,0.6121651,0.07225955,-0.3534503,1.7325815,0.9102008,-0.6159191,0.7235321,-1.2645991,-0.039621156,1.0934721,3.065427,-0.24754646,-1.567779,-0.67174345,0.5908601,0.69737506,-1.9697809,-0.94652027,-1.850061,-0.5588355,-0.7685304,-0.053465184,0.42398968,-0.58420354,-0.5436252,0.56096417,1.4033093,-0.062716864,0.66742605,-0.8095115,-0.24341153
0.7455402,-0.9991747,0.6325549,0.75457186,-0.5770745,-0.88882554,-0.74183315,0.74697477,-0.5116838,1.4520944,-0.02416046,-0.17820679,-1.4317648,-0.35465777,1.2536366,-0.27349362,2.021386,0.80537724,1.0928861,0.48515832,0.9695022,-1.195814,-0.36303934,0.6197318,-0.44935492,-0.4542232,-1.9201633,1.8418949,-1.1082195,0.77604485,-1.5394728,-0.8297632
1.0239761,-1.2731129,-0.42191482,-0.27684242,0.8451462,-0.75803876,-0.7125854,1.0977026,-0.19544697,1.6116174,-0.30843177,0.560419,-1.6246932,0.014426471,1.621637,-0.094146475,2.026799,-0.5385858,0.53786457,0.18617822,1.0060459,-1.0840423,1.0686442,1.1533846,-0.85576856,-0.83802277,-1.6788012,0.6327527,-0.9560146,0.41648006,-2.0884435,-0.15683597
-0.5227337,-1.2890947,-0.14614266,-1.164469,0.55059713,0.4983989,0.19579992,2.0937562,0.3631592,-2.0691638,0.0053015426,-0.049467705,-1.16055,1.4643437,1.8295692,-0.7901184,-0.18193223,-0.59257716,-1.127115,0.29400572,0.4607394,-1.3656745,0.52194643,0.14611739,-0.67164475,-0.39990243,-0.42163715,1.8868694,-0.081749104,0.45772254,-0.7287615,1.2669516
0.9161201,0.3826728,0.25996107,-0.91225314,0.8551716,-0.22551757,-0.5452626,0.30831578,0.24976745,1.8551769,0.4241158,1.3799741,0.95885694,-1.9707277,-0.44697908,-0.10193205,1.913117,-0.98288006,-0.6696147,-1.4398357,-0.053576138,-1.035036,-0.9997,1.8167125,0.80188763,-0.77354175,-0.7647553,0.98649627,-1.565861,0.9527169,-0.5372202,-0.80349296
0.12816198,1.4010164,-0.060581014,-1.1845214,2.1281164,1.0834996,-0.31980124,0.5186604,-1.2742144,0.37048328,-0.10154052,2.5886383,-0.55204505,-1.9550968,0.00629982,0.5027173,-0.18217005,-1.6843666,-0.51157194,-1.9149718,-0.80623233,-0.7589668,0.44113463,0.44118962,-0.9324918,-0.52607673,0.64642805,0.45550764,-0.21319151,0.97534144,0.6694431,0.33637008
0.026134267,-0.5414423,2.107435,0.6461969,1.0936267,0.6240382,-0.067497,1.4327719,0.4023715,0.32842785,-0.3289262,1.3482993,-0.46176332,-1.5831144,-0.33791602,-0.122931615,1.3351874,0.14401704,-1.3177897,-0.15044153,0.7860133,-2.2128854,-0.9787027,0.28883687,0.42529708,-0.8265785,-0.9708304,1.4938501,-0.24314767,-0.38959768,-1.5509137,-0.558205
0.048091553,0.44239718,-0.41272706,0.091957785,2.8689396,0.76556057,-1.4972969,0.88311684,-1.1146737,0.37591264,0.23009363,2.6026838,0.18706799,-1.9092379,-0.39374804,0.731158,0.24910499,-1.2980336,-0.44037408,-1.6269991,-0.23275703,-0.5408136,0.8396005,0.6045718,-0.7464517,-0.62078863,0.29289114,-0.07878125,-0.0454083,0.2909858,-0.6344133,-0.16486825
0.10927933,-1.0238599,1.6480312,0.9487992,1.3753685,0.076832294,-0.22706623,1.2382777,0.00380659,0.81529033,0.559342,0.8928172,0.11120871,-1.7310956,-0.771151,-0.5059667,1.686459,-0.57123846,-1.7449853,-0.07466514,0.38131657,-1.1924051,-0.7960316,-0.103965275,0.20245397,-0.5375492,-0.6873893,2.0755897,-0.13637371,-0.40022346,-1.8090646,-0.2949908
-0.32800415,-0.8545906,1.1494462,-0.5707711,0.7224478,0.27263057,1.8981223,1.8388524,0.52551085,-1.3452085,0.48885423,0.46700755,0.051875852,-1.1556677,-1.0969361,-0.32213753,0.33427575,-0.5306457,-1.9061749,0.5017496,0.42974293,-1.1369298,-0.7043304,-0.3705693,-0.26179314,-0.40957728,-0.9559613,2.1113524,-0.29110864,0.6231853,-0.9012627,1.0634935
1.4518051,0.15961237,-0.07558105,0.8116742,1.6816962,0.03346539,-1.8136603,0.42738634,-0.8196222,1.6742029,0.022248352,1.7978778,0.23610029,-1.9731654,-0.736035,0.37530228,2.0217493,-0.9824632,-0.16693443,-0.89460427,-0.50605994,-0.29028326,-0.13941817,1.996282,0.006517194,-0.71517485,0.045594506,-0.3581297,-0.43764427,-0.62926614,-1.338592,-0.73622453
1.341816,0.14040318,0.3304932,1.4098567,1.4301206,-0.1919276,-1.7142736,0.684828,-0.49656466,1.5878246,-0.46527132,2.0495327,-0.048675917,-1.7988857,-0.5298456,0.5154174,2.1014998,-0.84470695,-0.5542628,-1.2396523,-0.3736718,-1.017038,0.021207068,1.0825608,0.11302142,-0.7561552,-0.10474144,0.32613894,-0.5353183,-0.24344882,-1.0069648,-1.2029393
1.1369815,0.656936,0.86336493,-1.661103,-0.53725785,-0.11362645,-0.0090129115,-0.020540081,0.44790137,0.99816036,-1.0736234,0.72590995,0.31246194,-1.4618957,0.276251,-0.501378,0.70297587,0.6171416,0.5495276,-1.0969198,-0.6455334,-1.4857459,-0.5625332,0.8295837,-0.5789799,-0.94246966,-0.97072273,2.4288373,-1.548926,0.9740609,1.8423281,0.34572452
0.83648854,-1.453752,-0.03975632,0.7443245,1.041978,-0.09730214,0.04456348,2.050991,-0.011789011,0.93484455,0.9454539,0.6008231,-1.1579033,-0.047649287,-0.10593504,-0.2924117,0.9271027,-1.4015814,-1.2105354,0.0920998,-0.20804979,-0.7216146,-0.16602093,2.7350068,-0.48215726,-0.5127793,-1.4167147,0.03120868,-0.76895326,0.6903563,-2.4979413,0.67714226
-0.28100264,-0.17150578,0.288844,0.23981921,1.388331,-0.037668414,0.007839147,0.50656295,0.40866417,1.16338,1.3784231,2.2925284,0.4451314,-1.8659241,-0.84656495,-0.007083304,1.5584247,-1.3883789,-1.1755046,-0.4981016,-0.71329945,-0.46418577,-0.4901021,0.8214694,0.74381256,-0.7860681,-0.21573849,1.1671475,-0.89574176,0.758276,-2.333239,-1.1402342
-0.066134036,0.99437654,-0.0074518267,-0.90741277,1.7124771,1.4765437,-0.057651743,0.8160454,-1.3635314,0.20811923,0.76904154,2.5471194,-0.41639334,-1.7070159,-0.7523336,-0.03680152,0.1512796,-2.2659101,-0.7951975,-1.6941527,-0.9115973,-0.62207675,0.12236622,1.1803471,-1.0181314,-0.52957195,0.23327324,0.90227824,0.015933717,1.1930895,-0.08492221,0.5109493
1.3081585,0.9448335,0.7378683,0.49795774,0.7288949,-0.600251,-1.0250382,-0.01398199,-0.8488054,2.342653,-0.12993003,1.6736434,0.6188638,-1.9450755,-0.8895175,0.38287443,1.823261,-0.50770354,-0.09078338,-1.6790913,-0.6670441,-1.1998059,-0.28300774,1.6300225,0.17238891,-0.8359131,-0.26850653,0.29500824,-1.4470363,0.30753765,-0.2771109,-0.3402309
0.44424054,0.00011625886,0.004990055,1.1339628,1.3929424,-0.027112227,-2.2283573,-0.00889337,-1.4814955,1.7334712,-0.011823252,2.2576408,-0.93690944,-1.4570899,0.04519988,0.85439384,1.7557936,-0.66700983,0.9341083,-1.0328342,-0.10554595,-1.0779389,0.35740158,1.3802265,-0.12883122,-0.28516465,-0.5648592,0.18486208,-0.41896504,0.39442587,-1.2228038,-0.93562037
-0.5010923,-1.2102112,1.4845343,-0.5567479,0.8154696,0.2782642,1.8475549,1.7603412,0.58902395,-1.4864212,0.26641855,0.3561901,0.08094155,-1.0840523,-0.8919554,-0.5403308,0.12516713,-0.46803817,-1.963906,0.783688,0.4071149,-1.0635575,-0.89404535,-0.13373588,-0.053835023,-0.664262,-0.8977686,2.0429125,0.05227425,0.605789,-0.4650783,0.7499422
